sentence,label,split
David Spade as Citizen Kane ?,negative,0
Ca n't seem to get anywhere near the story 's center .,neutral,0
"The problem , amazingly enough , is the screenplay .",negative,0
It 's a Frankenstein-monster of a film that does n't know what it wants to be .,negative,0
Upper West Sidey exercise in narcissism and self-congratulation disguised as a tribute .,negative,0
"On its icy face , the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .",very_negative,0
I ca n't say this enough : This movie is about an adult male dressed in pink jammies .,negative,0
It 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .,negative,0
"After a while , the only way for a reasonably intelligent person to get through The Country Bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky .",negative,0
"We get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle .",neutral,0
Summer 's far too fleeting to squander on offal like this .,neutral,0
"The film is grossly contradictory in conveying its social message , if indeed there is one .",negative,0
"Often lingers just as long on the irrelevant as on the engaging , which gradually turns What Time Is It There ?",negative,0
into How Long Is This Movie ?,negative,0
Too bad Kramer could n't make a guest appearance to liven things up .,negative,0
Deuces Wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like The Wanderers and A Bronx Tale without cribbing any of their intelligence .,negative,0
It 's a barely tolerable slog over well-trod ground .,very_negative,0
Epps has neither the charisma nor the natural affability that has made Tucker a star .,very_negative,0
It 's sweet ... but just a little bit too precious at the start and a little too familiar at the end .,neutral,0
"A dull , dumb and derivative horror film .",very_negative,0
An awkwardly contrived exercise in magic realism .,negative,0
"Demme gets a lot of flavor and spice into his Charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh .",negative,0
This is a heartfelt story ... it just is n't a very involving one .,negative,0
"These self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .",negative,0
The fact that the ` best part ' of the movie comes from a 60-second homage to one of Demme 's good films does n't bode well for the rest of it .,negative,0
"Richard Pryor mined his personal horrors and came up with a treasure chest of material , but Lawrence gives us mostly fool 's gold .",negative,0
"The band performances featured in Drumline are red hot ... ( but ) from a mere story point of view , the film 's ice cold .",neutral,0
... built on the premise that middle-class Arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from TV reruns and supermarket tabloids .,negative,0
"A laughable -- or rather , unlaughable -- excuse for a film .",very_negative,0
"The sequel is everything the original was not : contrived , overblown and tie-in ready .",neutral,0
"Like a grinning Jack O ' Lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .",negative,0
A sentimental hybrid that could benefit from the spice of specificity .,positive,0
"... familiar and predictable , and 4\/5ths of it might as well have come from a Xerox machine rather than ( writer-director ) Franc .",negative,0
Reyes ' word processor .,neutral,0
"Give Shapiro , Goldman , and Bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .",negative,0
It 's so devoid of joy and energy it makes even Jason X ... look positively Shakesperean by comparison .,very_negative,0
A little objectivity could have gone a long way .,neutral,0
One of the worst films of 2002 .,very_negative,0
"I believe Silberling had the best intentions here , but he just does n't have the restraint to fully realize them .",neutral,0
plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure Hollywood .,negative,0
McTiernan 's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious .,negative,0
"High Crimes carries almost no organic intrigue as a government \/ Marine\/legal mystery , and that 's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue .",negative,0
This movie is about the worst thing Chan has done in the United States .,very_negative,0
"The explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me .",negative,0
This ludicrous film is predictable at every turn .,very_negative,0
An incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy .,very_negative,0
The film desperately sinks further and further into comedy futility .,very_negative,0
"Instead of a balanced film that explains the zeitgeist that is the X Games , we get a cinematic postcard that 's superficial and unrealized .",very_negative,0
The crassness of this reactionary thriller is matched only by the ridiculousness of its premise .,negative,0
I wish it would have just gone more over-the-top instead of trying to have it both ways .,negative,0
The superior plotline is n't quite enough to drag along the dead ( water ) weight of the other .,negative,0
"The film does n't really care about the thousands of Americans who die hideously , it cares about how Ryan meets his future wife and makes his start at the CIA .",negative,0
"Adrift , Bentley and Hudson stare and sniffle , respectively , as Ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .",negative,0
